Cascais,2010-05-10 00:45,1273448700,2.94
Cascais,2010-05-10 07:00,1273471200,1.17
Cascais,2010-05-10 13:14,1273493640,2.95
Cascais,2010-05-10 19:17,1273515420,1.19
Cascais,2010-05-11 01:26,1273537560,3.05
Cascais,2010-05-11 07:36,1273559760,1.05
Cascais,2010-05-11 13:50,1273582200,3.1
Cascais,2010-05-11 19:55,1273604100,1.04
Cascais,2010-05-12 02:04,1273626240,3.16
Cascais,2010-05-12 08:10,1273648200,0.95
Cascais,2010-05-12 14:24,1273670640,3.24
Cascais,2010-05-12 20:31,1273692660,0.92
Cascais,2010-05-13 02:41,1273714860,3.24
Cascais,2010-05-13 08:44,1273736640,0.86
Cascais,2010-05-13 14:59,1273759140,3.36
Cascais,2010-05-13 21:08,1273781280,0.82
Cascais,2010-05-14 03:18,1273803480,3.3
Cascais,2010-05-14 21:46,1273869960,0.76
Cascais,2010-05-15 03:58,1273892280,3.31
Cascais,2010-05-15 09:57,1273913820,0.79
Cascais,2010-05-15 16:15,1273936500,3.47
Cascais,2010-05-15 22:28,1273958880,0.74
Cascais,2010-05-16 04:40,1273981200,3.28
Cascais,2010-05-16 10:38,1274002680,0.83
Cascais,2010-05-16 16:58,1274025480,3.46
Cascais,2010-05-16 23:13,1274047980,0.77
Cascais,2010-05-17 05:27,1274070420,3.21
Cascais,2010-05-17 11:23,1274091780,0.91
Cascais,2010-05-17 17:46,1274114760,3.39
Cascais,2010-05-18 00:02,1274137320,0.85
Cascais,2010-05-18 06:18,1274159880,3.1
Cascais,2010-05-18 12:13,1274181180,1.04
Cascais,2010-05-18 18:39,1274204340,3.3
Cascais,2010-05-19 00:59,1274227140,0.95
Cascais,2010-05-19 19:38,1274294280,3.19
Cascais,2010-05-20 02:03,1274317380,1.05
Cascais,2010-05-20 08:22,1274340120,2.89
Cascais,2010-05-20 14:19,1274361540,1.28
Cascais,2010-05-20 20:45,1274384700,3.11
Cascais,2010-05-21 03:15,1274408100,1.1
Cascais,2010-05-21 09:33,1274430780,2.86
Cascais,2010-05-21 15:34,1274452440,1.31
Cascais,2010-05-21 21:56,1274475360,3.08
Cascais,2010-05-22 04:27,1274498820,1.09
Cascais,2010-05-22 10:43,1274521380,2.91
Cascais,2010-05-22 16:48,1274543280,1.26
Cascais,2010-05-22 23:04,1274565840,3.11
Cascais,2010-05-23 05:31,1274589060,1.04
Cascais,2010-05-23 11:46,1274611560,3.02
Cascais,2010-05-23 17:53,1274633580,1.14
Cascais,2010-05-24 00:08,1274656080,3.17
Cascais,2010-05-24 06:27,1274678820,0.96
Cascais,2010-05-25 01:04,1274745840,3.24
Cascais,2010-05-25 07:17,1274768220,0.89
Cascais,2010-05-25 13:31,1274790660,3.29
Cascais,2010-05-25 19:40,1274812800,0.89
Cascais,2010-05-26 01:55,1274835300,3.29
Cascais,2010-05-26 08:02,1274857320,0.84
Cascais,2010-05-26 14:17,1274879820,3.39
Cascais,2010-05-26 20:27,1274902020,0.8
Cascais,2010-05-27 02:42,1274924520,3.31
Cascais,2010-05-27 08:45,1274946300,0.82
Cascais,2010-05-27 15:00,1274968800,3.46
Cascais,2010-05-27 21:12,1274991120,0.75
Cascais,2010-05-28 03:27,1275013620,3.29
Cascais,2010-05-28 09:25,1275035100,0.84
Cascais,2010-05-28 15:42,1275057720,3.48
Cascais,2010-05-28 21:54,1275080040,0.76
Cascais,2010-05-29 04:09,1275102540,3.23
Cascais,2010-05-29 22:36,1275168960,0.81
Cascais,2010-05-30 04:50,1275191400,3.15
Cascais,2010-05-30 10:43,1275212580,0.97
Cascais,2010-05-30 17:03,1275235380,3.38
Cascais,2010-05-30 23:16,1275257760,0.89
Cascais,2010-05-31 05:31,1275280260,3.04
Cascais,2010-05-31 11:22,1275301320,1.07
Cascais,2010-05-31 17:43,1275324180,3.27
Cascais,2010-05-31 23:57,1275346620,1.0
Cascais,2010-06-01 06:11,1275369060,2.93
Cascais,2010-06-01 12:02,1275390120,1.19
Cascais,2010-06-01 18:24,1275413040,3.15
Cascais,2010-06-02 00:39,1275435540,1.12
Cascais,2010-06-02 06:54,1275458040,2.81
Cascais,2010-06-02 12:45,1275479100,1.31
Cascais,2010-06-02 19:08,1275502080,3.02
Cascais,2010-06-03 01:25,1275524700,1.23
Cascais,2010-06-03 19:56,1275591360,2.9
Cascais,2010-06-04 02:16,1275614160,1.33
Cascais,2010-06-04 08:35,1275636900,2.64
Cascais,2010-06-04 14:30,1275658200,1.51
Cascais,2010-06-04 20:50,1275681000,2.81
Cascais,2010-06-05 03:14,1275704040,1.4
Cascais,2010-06-05 09:34,1275726840,2.61
Cascais,2010-06-05 15:35,1275748500,1.55
Cascais,2010-06-05 21:50,1275771000,2.76
Cascais,2010-06-06 04:16,1275794160,1.41
Cascais,2010-06-06 10:36,1275816960,2.65
Cascais,2010-06-06 16:42,1275838920,1.52
Cascais,2010-06-06 22:52,1275861120,2.76
Cascais,2010-06-07 05:15,1275884100,1.37
Cascais,2010-06-07 11:34,1275906840,2.73
Cascais,2010-06-07 17:42,1275928920,1.43
Cascais,2010-06-07 23:50,1275951000,2.81
Cascais,2010-06-08 06:07,1275973620,1.29
Cascais,2010-06-09 00:42,1276040520,2.9
Cascais,2010-06-09 06:53,1276062780,1.18
Cascais,2010-06-09 13:10,1276085400,3.01
Cascais,2010-06-09 19:21,1276107660,1.16
Cascais,2010-06-10 01:29,1276129740,3.01
Cascais,2010-06-10 07:36,1276151760,1.06
Cascais,2010-06-10 13:53,1276174380,3.18
Cascais,2010-06-10 20:05,1276196700,1.0
Cascais,2010-06-11 02:15,1276218900,3.12
Cascais,2010-06-11 08:17,1276240620,0.94
Cascais,2010-06-11 14:36,1276263360,3.33
Cascais,2010-06-11 20:49,1276285740,0.86
Cascais,2010-06-12 02:59,1276307940,3.22
Cascais,2010-06-12 09:00,1276329600,0.84
Cascais,2010-06-12 15:19,1276352340,3.47
Cascais,2010-06-12 21:33,1276374780,0.74
Cascais,2010-06-13 03:45,1276397100,3.3
Cascais,2010-06-13 22:19,1276463940,0.66
Cascais,2010-06-14 04:32,1276486320,3.33
Cascais,2010-06-14 10:28,1276507680,0.76
Cascais,2010-06-14 16:50,1276530600,3.6
Cascais,2010-06-14 23:07,1276553220,0.63
Cascais,2010-06-15 05:20,1276575600,3.32
Cascais,2010-06-15 11:16,1276596960,0.79
Cascais,2010-06-15 17:39,1276619940,3.59
Cascais,2010-06-15 23:57,1276642620,0.66
Cascais,2010-06-16 06:11,1276665060,3.26
Cascais,2010-06-16 12:06,1276686360,0.87
Cascais,2010-06-16 18:30,1276709400,3.52
Cascais,2010-06-17 00:49,1276732140,0.75
Cascais,2010-06-17 07:05,1276754700,3.17
Cascais,2010-06-17 13:00,1276776000,0.98
Cascais,2010-06-17 19:24,1276799040,3.4
Cascais,2010-06-18 01:46,1276821960,0.86
Cascais,2010-06-18 20:23,1276888980,3.26
Cascais,2010-06-19 02:47,1276912020,0.99
Cascais,2010-06-19 09:04,1276934640,2.98
Cascais,2010-06-19 15:05,1276956300,1.2
Cascais,2010-06-19 21:26,1276979160,3.13
Cascais,2010-06-20 03:52,1277002320,1.09
Cascais,2010-06-20 10:09,1277024940,2.94
Cascais,2010-06-20 16:16,1277046960,1.25
Cascais,2010-06-20 22:34,1277069640,3.03
Cascais,2010-06-21 04:58,1277092680,1.15
Cascais,2010-06-21 11:15,1277115300,2.95
Cascais,2010-06-21 17:27,1277137620,1.24
Cascais,2010-06-21 23:43,1277160180,2.98
Cascais,2010-06-22 06:01,1277182860,1.16
Cascais,2010-06-22 12:17,1277205420,3.02
Cascais,2010-06-22 18:32,1277227920,1.17
Cascais,2010-06-23 00:47,1277250420,2.99
Cascais,2010-06-23 06:57,1277272620,1.12
Cascais,2010-06-23 19:29,1277317740,1.07
